Jenis_Usaha,Provinsi ,Jenis_Ikan,Tahun,Volume_Produksi,Nilai_Produksi
TANGKAP PUD,KALIMANTAN TIMUR,NILA,2020,1266.0,43387000.0
TANGKAP PUD,KALIMANTAN TIMUR,NILEM,2020,2488.70,61733660.0
TANGKAP PUD,KALIMANTAN TIMUR,PARANG,2020,39.510,494.042
TANGKAP PUD,KALIMANTAN TIMUR,PATIN,2010,4520.0,72542850.0
TANGKAP PUD,KALIMANTAN TIMUR,PATIN,2011,4829.0,77695600.0
TANGKAP PUD,KALIMANTAN TIMUR,PATIN,2012,4475.0,65553000.0
TANGKAP PUD,KALIMANTAN TIMUR,PATIN,2013,3887.0,64344000.0
TANGKAP PUD,KALIMANTAN TIMUR,PATIN,2014,4066.0,69736600.0
TANGKAP PUD,KALIMANTAN TIMUR,PATIN,2015,.0,.0
TANGKAP PUD,KALIMANTAN TIMUR,PATIN,2016,450.0,8299845.0
TANGKAP PUD,KALIMANTAN TIMUR,PATIN,2017,2.460,82.404
TANGKAP PUD,KALIMANTAN TIMUR,PATIN,2018,3787.520,51598783.0
TANGKAP PUD,KALIMANTAN TIMUR,PATIN,2019,3967.240,103939785.0
TANGKAP PUD,KALIMANTAN TIMUR,PATIN,2020,5638.280,144483891.0
TANGKAP PUD,KALIMANTAN TIMUR,SELUANG,2020,27.610,435.645
TANGKAP PUD,KALIMANTAN TIMUR,SEMAH,2020,6.350,5372700.0
TANGKAP PUD,KALIMANTAN TIMUR,SEPAT,2010,9695.0,70575400.0
TANGKAP PUD,KALIMANTAN TIMUR,SEPAT,2011,7334.0,46536000.0
TANGKAP PUD,KALIMANTAN TIMUR,SEPAT,2012,6864.0,44762600.0
TANGKAP PUD,KALIMANTAN TIMUR,SEPAT,2013,6521.0,38802500.0
TANGKAP PUD,KALIMANTAN TIMUR,SEPAT,2014,6432.0,37182900.0
TANGKAP PUD,KALIMANTAN TIMUR,SEPAT,2015,54.0,677.916
TANGKAP PUD,KALIMANTAN TIMUR,SEPAT,2016,.0,.0
TANGKAP PUD,KALIMANTAN TIMUR,SEPAT,2018,23638.240,322248742.0
TANGKAP PUD,KALIMANTAN TIMUR,SEPAT,2019,11408.320,220121591.0
TANGKAP PUD,KALIMANTAN TIMUR,SEPAT,2020,2324.920,40293395.0
TANGKAP PUD,KALIMANTAN TIMUR,SIDAT,2010,78.0,878.90
TANGKAP PUD,KALIMANTAN TIMUR,SIDAT,2011,39.0,482.450
TANGKAP PUD,KALIMANTAN TIMUR,SIDAT,2012,34.0,417.550
TANGKAP PUD,KALIMANTAN TIMUR,SIDAT,2013,14.0,191.10
TANGKAP PUD,KALIMANTAN TIMUR,SIDAT,2014,5.0,76.20
TANGKAP PUD,KALIMANTAN TIMUR,SIDAT,2015,15.0,321.50
TANGKAP PUD,KALIMANTAN TIMUR,SIDAT,2016,.0,.0
TANGKAP PUD,KALIMANTAN TIMUR,SIDAT,2017,.20,10.523
TANGKAP PUD,KALIMANTAN TIMUR,SIDAT,2019,1285.990,38579700.0
TANGKAP PUD,KALIMANTAN TIMUR,SIDAT,2020,2694.050,80637040.0
TANGKAP PUD,KALIMANTAN TIMUR,TAWES,2010,3.0,24.0
TANGKAP PUD,KALIMANTAN TIMUR,TAWES,2011,1.0,12.0
TANGKAP PUD,KALIMANTAN TIMUR,TAWES,2012,1.0,7.0
TANGKAP PUD,KALIMANTAN TIMUR,TAWES,2013,1.0,6.0
TANGKAP PUD,KALIMANTAN TIMUR,TAWES,2014,1.0,7.0
TANGKAP PUD,KALIMANTAN TIMUR,TAWES,2015,3.0,88.0
TANGKAP PUD,KALIMANTAN TIMUR,TAWES,2016,.0,.0
TANGKAP PUD,KALIMANTAN TIMUR,TAWES,2019,54.0,1329275.0
TANGKAP PUD,KALIMANTAN TIMUR,TAWES,2020,111.960,2752494.0
TANGKAP PUD,KALIMANTAN TIMUR,TOMAN,2010,1146.0,23827300.0
TANGKAP PUD,KALIMANTAN TIMUR,TOMAN,2011,1502.0,30313400.0
TANGKAP PUD,KALIMANTAN TIMUR,TOMAN,2012,1635.0,32734200.0
TANGKAP PUD,KALIMANTAN TIMUR,TOMAN,2013,1855.0,31135700.0
TANGKAP PUD,KALIMANTAN TIMUR,TOMAN,2014,2336.0,31609300.0
TANGKAP PUD,KALIMANTAN TIMUR,TOMAN,2015,2516.0,37735500.0
TANGKAP PUD,KALIMANTAN TIMUR,TOMAN,2016,11479.0,126915486.0
TANGKAP PUD,KALIMANTAN TIMUR,TOMAN,2017,.210,7.821
TANGKAP PUD,KALIMANTAN TIMUR,TOMAN,2018,2321.860,18954936.0
TANGKAP PUD,KALIMANTAN TIMUR,TOMAN,2019,1536.440,29707424.0
TANGKAP PUD,KALIMANTAN TIMUR,UDANG,2010,1578.0,59551590.0
TANGKAP PUD,KALIMANTAN TIMUR,UDANG,2011,1483.0,61911800.0
TANGKAP PUD,KALIMANTAN TIMUR,UDANG,2012,1496.0,64233500.0
TANGKAP PUD,KALIMANTAN TIMUR,UDANG,2013,1783.0,80956300.0
TANGKAP PUD,KALIMANTAN TIMUR,UDANG,2014,1730.0,85898400.0
TANGKAP PUD,KALIMANTAN TIMUR,UDANG,2015,70.0,1669802.0
TANGKAP PUD,KALIMANTAN TIMUR,UDANG,2016,81.0,7462398.0
TANGKAP PUD,KALIMANTAN TIMUR,UDANG,2017,15.070,981.961
TANGKAP PUD,KALIMANTAN TIMUR,UDANG,2019,714.630,67129539.0
TANGKAP PUD,KALIMANTAN TIMUR,UDANG,2020,1699.870,163472145.0
TANGKAP PUD,KALIMANTAN UTARA,BANDENG,2020,29.0,434.970
TANGKAP PUD,KALIMANTAN UTARA,BARBUS,2020,5.560,139.10
TANGKAP PUD,KALIMANTAN UTARA,BAUNG,2015,90.0,2167500.0
TANGKAP PUD,KALIMANTAN UTARA,BAUNG,2016,88.0,2167500.0
TANGKAP PUD,KALIMANTAN UTARA,BAUNG,2018,67.720,1520437.0
TANGKAP PUD,KALIMANTAN UTARA,BAUNG,2019,65.690,1905613.0
TANGKAP PUD,KALIMANTAN UTARA,BAUNG,2020,47.480,1407660.0
TANGKAP PUD,KALIMANTAN UTARA,BETOK,2015,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,BETOK,2016,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,GABUS,2015,23.0,143.40
TANGKAP PUD,KALIMANTAN UTARA,GABUS,2016,23.0,143.40
TANGKAP PUD,KALIMANTAN UTARA,GABUS,2018,34.60,253.297
TANGKAP PUD,KALIMANTAN UTARA,GABUS,2019,27.80,281.020
TANGKAP PUD,KALIMANTAN UTARA,GABUS,2020,14.950,286.516
TANGKAP PUD,KALIMANTAN UTARA,GURAME,2015,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,GURAME,2016,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,GURAME,2017,2404.060,48498571.0
TANGKAP PUD,KALIMANTAN UTARA,GURAME,2018,2.630,57.765
TANGKAP PUD,KALIMANTAN UTARA,GURAME,2019,14.720,535.925
TANGKAP PUD,KALIMANTAN UTARA,GURAMI,2020,8.570,383.375
TANGKAP PUD,KALIMANTAN UTARA,HAMPAL,2020,1.470,44.010
TANGKAP PUD,KALIMANTAN UTARA,KAKAP,2020,5.520,179.80
TANGKAP PUD,KALIMANTAN UTARA,LAINNYA,2015,299.0,6938400.0
TANGKAP PUD,KALIMANTAN UTARA,LAINNYA,2016,299.0,6938400.0
TANGKAP PUD,KALIMANTAN UTARA,LAINNYA,2018,102.850,1907207.0
TANGKAP PUD,KALIMANTAN UTARA,LAINNYA,2019,90.430,2786565.0
TANGKAP PUD,KALIMANTAN UTARA,LAIS,2015,94.0,3273500.0
TANGKAP PUD,KALIMANTAN UTARA,LAIS,2016,94.0,3273500.0
TANGKAP PUD,KALIMANTAN UTARA,LAIS,2018,51.40,940.742
TANGKAP PUD,KALIMANTAN UTARA,LAIS,2019,21.340,507.757
TANGKAP PUD,KALIMANTAN UTARA,LELE,2015,40.0,956.50
TANGKAP PUD,KALIMANTAN UTARA,LELE,2016,40.0,956.50
TANGKAP PUD,KALIMANTAN UTARA,LELE,2018,1.350,25.766
TANGKAP PUD,KALIMANTAN UTARA,LELE,2019,.590,18.880
TANGKAP PUD,KALIMANTAN UTARA,LELE,2020,15.030,471.360
TANGKAP PUD,KALIMANTAN UTARA,MAS,2015,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,MAS,2016,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,MAS,2018,6.080,133.541
TANGKAP PUD,KALIMANTAN UTARA,MUJAIR,2015,14.0,266.0
TANGKAP PUD,KALIMANTAN UTARA,MUJAIR,2016,14.0,266.0
TANGKAP PUD,KALIMANTAN UTARA,MUJAIR,2018,8.120,125.051
TANGKAP PUD,KALIMANTAN UTARA,MUJAIR,2019,6.050,90.690
TANGKAP PUD,KALIMANTAN UTARA,MUJAIR,2020,3.720,55.815
TANGKAP PUD,KALIMANTAN UTARA,NILA,2015,19.0,427.50
TANGKAP PUD,KALIMANTAN UTARA,NILA,2016,19.0,427.50
TANGKAP PUD,KALIMANTAN UTARA,NILA,2018,15.380,286.912
TANGKAP PUD,KALIMANTAN UTARA,NILA,2019,12.560,321.095
TANGKAP PUD,KALIMANTAN UTARA,NILA,2020,9.990,298.225
TANGKAP PUD,KALIMANTAN UTARA,NILEM,2020,17.60,485.40
TANGKAP PUD,KALIMANTAN UTARA,PARI,2020,37.040,740.80
TANGKAP PUD,KALIMANTAN UTARA,PATIN,2015,169.0,5372000.0
TANGKAP PUD,KALIMANTAN UTARA,PATIN,2016,169.0,5372000.0
TANGKAP PUD,KALIMANTAN UTARA,PATIN,2018,121.110,2928891.0
TANGKAP PUD,KALIMANTAN UTARA,PATIN,2019,106.810,3822735.0
TANGKAP PUD,KALIMANTAN UTARA,PATIN,2020,145.760,4840454.0
TANGKAP PUD,KALIMANTAN UTARA,SEMAH,2020,13.760,991.680
TANGKAP PUD,KALIMANTAN UTARA,SEPAT,2015,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,SEPAT,2016,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,SIDAT,2015,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,SIDAT,2016,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,SIDAT,2018,8.150,89.545
TANGKAP PUD,KALIMANTAN UTARA,SIDAT,2019,5.60,93.020
TANGKAP PUD,KALIMANTAN UTARA,SIDAT,2020,5.150,107.160
TANGKAP PUD,KALIMANTAN UTARA,SUMPIT,2020,5.140,161.310
TANGKAP PUD,KALIMANTAN UTARA,TAWES,2015,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,TAWES,2016,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,TAWES,2017,2404.060,84141979.0
TANGKAP PUD,KALIMANTAN UTARA,TAWES,2018,13.960,205.697
TANGKAP PUD,KALIMANTAN UTARA,TAWES,2019,38.230,963.440
TANGKAP PUD,KALIMANTAN UTARA,TAWES,2020,21.350,584.984
TANGKAP PUD,KALIMANTAN UTARA,TOMAN,2015,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,TOMAN,2016,.0,.0
TANGKAP PUD,KALIMANTAN UTARA,TOMAN,2018,15.0,109.856
TANGKAP PUD,KALIMANTAN UTARA,TOMAN,2019,14.310,143.090
TANGKAP PUD,KALIMANTAN UTARA,UDANG,2015,282.0,12758000.0
TANGKAP PUD,KALIMANTAN UTARA,UDANG,2016,282.0,12758000.0
TANGKAP PUD,KALIMANTAN UTARA,UDANG,2018,207.440,9059708.0
TANGKAP PUD,KALIMANTAN UTARA,UDANG,2019,181.010,8881760.0
TANGKAP PUD,KALIMANTAN UTARA,UDANG,2020,187.210,10279385.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BAUNG,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BAUNG,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BAUNG,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BAUNG,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BAUNG,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BAUNG,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BAUNG,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BAUNG,2018,8.050,359.613
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BAUNG,2019,7.910,430.680
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BAUNG,2020,1.270,76.380
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BETOK,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BETOK,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BETOK,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BETOK,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BETOK,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BETOK,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BETOK,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,BETOK,2018,1.750,19.229
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GABUS,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GABUS,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GABUS,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GABUS,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GABUS,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GABUS,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GABUS,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GABUS,2018,24.770,737.079
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GABUS,2019,26.670,1526040.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GABUS,2020,18.010,1080840.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GURAME,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GURAME,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GURAME,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GURAME,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GURAME,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GURAME,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GURAME,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,GURAME,2018,12.330,361.059
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,KAKAP,2020,12.160,486.320
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,KEPITING,2020,36.690,2935040.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAINNYA,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAINNYA,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAINNYA,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAINNYA,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAINNYA,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAINNYA,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAINNYA,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAINNYA,2017,45.140,1333263.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAINNYA,2018,226.990,10196156.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAINNYA,2019,83.390,6083210.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAIS,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAIS,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAIS,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAIS,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAIS,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAIS,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LAIS,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LELE,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LELE,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LELE,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LELE,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LELE,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LELE,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LELE,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LELE,2018,2.70,85.021
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LELE,2019,13.960,697.80
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,LELE,2020,9.410,470.70
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MAS,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MAS,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MAS,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MAS,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MAS,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MAS,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MAS,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MUJAIR,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MUJAIR,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MUJAIR,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MUJAIR,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MUJAIR,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MUJAIR,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MUJAIR,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MUJAIR,2018,8.040,147.067
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,MUJAIR,2019,.860,25.80
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,NILA,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,NILA,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,NILA,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,NILA,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,NILA,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,NILA,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,NILA,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,NILA,2018,11.010,201.574
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,PATIN,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,PATIN,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,PATIN,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,PATIN,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,PATIN,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,PATIN,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,PATIN,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,PATIN,2017,1.050,24.676
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SEPAT,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SEPAT,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SEPAT,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SEPAT,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SEPAT,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SEPAT,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SEPAT,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SEPAT,2018,23.070,441.344
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SEPAT,2019,.960,38.480
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SIDAT,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SIDAT,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SIDAT,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SIDAT,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SIDAT,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SIDAT,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,SIDAT,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TAWES,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TAWES,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TAWES,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TAWES,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TAWES,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TAWES,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TAWES,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TOMAN,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TOMAN,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TOMAN,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TOMAN,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TOMAN,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TOMAN,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TOMAN,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,TOMAN,2018,31.610,925.621
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,UDANG,2010,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,UDANG,2011,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,UDANG,2012,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,UDANG,2013,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,UDANG,2014,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,UDANG,2015,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,UDANG,2016,.0,.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,UDANG,2017,.750,51.489
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,UDANG,2018,105.30,7688015.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,UDANG,2019,50.290,3229680.0
TANGKAP PUD,KEPULAUAN BANGKA BELITUNG,UDANG,2020,38.560,2266380.0
TANGKAP PUD,KEPULAUAN RIAU,BAUNG,2010,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BAUNG,2011,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BAUNG,2012,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BAUNG,2013,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BAUNG,2014,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BAUNG,2015,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BAUNG,2016,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BETOK,2010,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BETOK,2011,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BETOK,2012,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BETOK,2013,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BETOK,2014,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BETOK,2015,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,BETOK,2016,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GABUS,2010,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GABUS,2011,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GABUS,2012,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GABUS,2013,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GABUS,2014,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GABUS,2015,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GABUS,2016,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GURAME,2010,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GURAME,2011,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GURAME,2012,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GURAME,2013,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GURAME,2014,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GURAME,2015,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,GURAME,2016,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAINNYA,2010,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAINNYA,2011,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAINNYA,2012,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAINNYA,2013,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAINNYA,2014,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAINNYA,2015,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAINNYA,2016,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAIS,2010,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAIS,2011,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAIS,2012,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAIS,2013,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAIS,2014,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAIS,2015,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LAIS,2016,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LELE,2010,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LELE,2011,.0,.0
TANGKAP PUD,KEPULAUAN RIAU,LELE,2012,.0,.0
